"SITECODE";"NAZEV";"HABITAT_CODE";"ROZLOHA";"KVALITA";"TYPICKE_DRUHY";"REPRE";"REPRE_SDF";"CONSERVATION";"DEGREE_OF_CONSERVATION";"MRTVE_DREVO";"KALAMITA_POLOM";"RELATIVE_AREA_PERC";"EVL_AREA_PERC";"GOOD_DOC_AREA_HA";"W_AREA_HA";"W_AREA_PERC";"PASEKY_AREA_HA";"PASEKY_AREA_PERC";"DEGRAD_AREA_HA";"DEGRAD_AREA_PERC";"PERC_0";"PERC_1";"PERC_2";"DATE_MIN";"DATE_MAX";"DATE_MEAN";"DATE_MEDIAN"
"CZ0614054";"Na Oklice";"7140";5,2342218533918;1,36223637435301;1,2362973237849;1,77040954643823;1,42326660304;1,36223637435301;100;NA;NA;9,73074732970518e-10;8,68886076095526;5,2342218533918;0;0;NA;NA;0;0;0;0;100;2021-07-05;2021-07-09;2021-07-07;2021-07-09
"CZ0614056";"V Lisovech";"7140";3,96343505493579;1,40176702490979;1,24960997876636;1,40657391549239;1,84303606327396;1,24960997876636;100;NA;NA;7,36827481859308e-10;12,9772493339769;3,96343505493579;0;0;NA;NA;0;0;0;0;100;2021-07-28;2021-07-28;2021-07-28;2021-07-28
"CZ0614059";"ätÌ¯Ì d˘l - ÿeka";"7140";3,06786720760361;1,61776062083425;1,70527855960307;1,82432278047693;1,88095577912613;1,61776062083425;100;NA;NA;5,70335791535742e-10;3,31306256479855;3,06786720760361;0;0;NA;NA;0;0;0;0;100;2020-08-20;2021-07-30;2021-05-06;2021-06-21
"CZ0614135";"U MiliËovska";"7140";1,34221997287678;1;1;2;1;1;100;NA;NA;2,49527127102651e-10;22,0864884304322;1,34221997287678;0;0;NA;NA;0;0;0;0;100;2021-07-06;2021-07-06;2021-07-06;2021-07-06
"CZ0614136";"Chot·ry";"7140";2,51881778881361;1;1;2;1;1;100;NA;NA;4,68264054505626e-10;35,1478437503232;2,51881778881361;0;0;NA;NA;0;0;0;100;0;2010-06-22;2010-06-22;2010-06-22;2010-06-22
"CZ0614137";"Marö·lka";"7140";2,34757337582625;1;1,08195913703319;1,04097956851659;2,04097956851659;1;100;NA;NA;4,36428642078009e-10;29,0137250803389;2,34757337582625;0;0;NA;NA;0;0;0;100;0;2009-06-15;2009-06-15;2009-06-15;2009-06-15
"CZ0714077";"PradÏd";"7140";7,80858036304563;1,6274526480749;1,61068893794462;1,10632401129944;2,32493674623489;1,60186633063429;100;NA;NA;1,45166415648311e-09;0,128625885315812;7,80858036304563;0;0;NA;NA;0;0;0;56,9126605610858;43,0873394389142;2008-07-01;2023-06-13;2014-03-08;2008-08-01
"CZ0714081";"RejvÌz";"7140";8,09270265621108;1,26379450669447;1,18694223106767;1,428220078635;1,75872215243267;1,29617801119363;100;NA;NA;1,5044842761297e-09;1,36840326881483;8,09270265621108;0;0;NA;NA;0;0;0;100;0;2009-08-01;2009-09-22;2009-08-06;2009-08-02
"CZ0714133";"Libav·";"7140";3,08177765485168;2,43247593062824;2,86752189039183;1,47574608140205;2,97357971846756;1,91721496807869;64,8647291840213;NA;NA;5,72921831088622e-10;0,0286051880253443;1,99898672987323;0;0;NA;NA;0;0;0;0;100;2004-08-07;2013-09-06;2011-07-11;2013-06-14
"CZ0720033";"SemetÌn";"7140";0,201919493155107;2;1,47975975155802;1;2,47975975155802;2;100;NA;NA;3,75381025846519e-11;0,015416115334117;0,201919493155107;0;0;NA;NA;0;0;0;100;0;2011-06-08;2011-06-08;2011-06-08;2011-06-08
"CZ0810014";"PstruûÌ potok";"7140";1,80941877113357;1;1;1;2;1;100;NA;NA;3,36382319448631e-10;4,56248807666904;1,80941877113357;0;0;NA;NA;0;0;0;0;100;2016-07-18;2016-07-18;2016-07-18;2016-07-18
"CZ0310080";"Dvo¯iötÏ";"7150";0,902819317295362;1;1;2;1;1;100;NA;NA;4,48485620275118e-08;3,53641345454144;0,902819317295362;0;0;NA;NA;0;0;0;0;100;2015-05-08;2015-05-08;2015-05-08;2015-05-08
"CZ0313128";"NadÏjsk· soustava";"7150";0,181192718600519;2;1;2;1;2;100;NA;NA;9,0009514898653e-09;0,0295941133110222;0,181192718600519;0;0;NA;NA;0;0;0;100;0;2012-08-20;2012-08-20;2012-08-20;2012-08-20
"CZ0314023";"T¯eboÚsko - st¯ed";"7150";0,110649074230101;4;3;0;4;3;0;NA;NA;5,49661684661533e-09;0,00274722298733739;0;0,110649074230101;100;NA;NA;0,110649074230101;100;0;0;100;2013-07-09;2013-07-09;2013-07-09;2013-07-09
"CZ0314109";"Ruda";"7150";0,0252881400584895;1;1;2;1;1;100;NA;NA;1,25621671606583e-09;0,0325197734805126;0,0252881400584895;0;0;NA;NA;0;0;0;0;100;2009-08-03;2009-08-03;2009-08-03;2009-08-03
"CZ0410038";"MechovÈ ˙dolÌ";"7150";0,131245517806197;1;1;2;1;1;100;NA;NA;6,5197682785496e-09;1,32296382901831;0,131245517806197;0;0;NA;NA;0;0;0;100;0;2011-08-03;2011-08-03;2011-08-03;2011-08-03
"CZ0410150";"Soos";"7150";0,51241818049382;1,56574189821137;1;1,75280770712748;1,24719229287252;1,56574189821137;100;NA;NA;2,54549477527222e-08;0,111695805640178;0,51241818049382;0;0;NA;NA;0;0;0;0;100;2014-06-14;2014-09-05;2014-07-25;2014-07-26
"CZ0514042";"Jest¯ebsko - Dokesko";"7150";11,7227940029272;1,53628328256134;1,1628238603481;1,87773434899439;1,17838102142145;1,25253815066382;93,8867174497194;NA;NA;5,82342938286977e-07;0,169169373457519;11,0061464827409;0,182373394533154;1,55571610733426;NA;NA;0,182373394533154;1,55571610733426;0;38,7074848943751;61,2925151056249;2002-12-31;2014-07-31;2012-08-30;2012-08-29
"CZ0514669";"Poselsk˝ a Mari·nsk˝ rybnÌk";"7150";1,44386017108718;1;1;2;1;1;100;NA;NA;7,17253731743892e-08;1,81349115851536;1,44386017108718;0;0;NA;NA;0;0;0;100;0;2012-09-14;2012-09-14;2012-09-14;2012-09-14
"CZ0210034";"Vöetatsk· Ëernava";"7210";2,0902503858376;1,8523358782382;1;2;1;1,8523358782382;100;NA;NA;6,49965098423874e-07;19,0755090650925;2,0902503858376;0;0;NA;NA;0;0;0;0;100;2017-05-23;2017-07-24;2017-06-12;2017-05-23
"CZ0210152";"PolabÌ u Kostelce";"7210";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA
"CZ0210172";"Hrabanovsk· Ëernava";"7210";1,67886157915898;1,37118679646175;1;2;1;1,37118679646175;100;NA;NA;5,22043406345727e-07;3,23592663693804;1,67886157915898;0;0;NA;NA;0;0;0;0;100;2021-05-28;2022-06-22;2021-12-17;2021-12-26
"CZ0214013";"Koko¯Ìnsko";"7210";0,579934262777343;1;1;2;1;1;100;NA;NA;1,80331042031794e-07;0,00599119120353437;0,579934262777343;0;0;NA;NA;0;0;0;100;0;2012-06-13;2012-06-13;2012-06-13;2012-06-13
"CZ0210100";"BÌlichovskÈ ˙dolÌ";"7220";0,133882186623022;2,92682628926819;2,55254806972863;1,85365257853637;2,55254806972863;2,47937435899681;52,0625641003186;NA;NA;4,23472856805322e-09;0,116196684663219;0,0697024992295192;0;0;NA;NA;0;0;0;0;100;2016-07-22;2016-10-07;2016-08-16;2016-07-22
"CZ0210105";"KalivodskÈ buËiny";"7220";1,3482297903367;2;1;2;1;2;100;NA;NA;4,26448607798392e-08;0,740827845628447;1,3482297903367;0;0;NA;NA;0;0;0;100;0;2011-08-31;2011-08-31;2011-08-31;2011-08-31
"CZ0210150";"»tvrtÏ";"7220";0,683091820870536;2;2,72883308664151;1;3;2;100;NA;NA;2,16063728970088e-08;0,606366201810466;0,683091820870536;0;0;NA;NA;0;0;0;100;0;2009-07-30;2009-07-30;2009-07-30;2009-07-30
"CZ0210719";"MilËice";"7220";0,348778553890542;1,42126792756554;1,30987545395028;2;1,30987545395028;1,34243445501435;92,1166527448813;NA;NA;1,10319568520595e-08;8,54951401084116;0,321283129335969;0;0;NA;NA;0;0;0;0;100;2014-07-18;2014-07-18;2014-07-18;2014-07-18
"CZ0210721";"PÏnovce u rybnÌka LutovnÌk";"7220";0,150377678031847;2;1;2;1;2;100;NA;NA;4,75648527426624e-09;15,3973394067768;0,150377678031847;0;0;NA;NA;0;0;0;0;100;2021-06-24;2021-06-24;2021-06-24;2021-06-24
"CZ0212019";"Smradovna";"7220";2,27178668085114;1,67241845694681;1,22823381585076;2;1,22823381585076;1,67241845694681;98,9428950321919;NA;NA;7,18572067022754e-08;1,43161621375247;2,24777151098986;0;0;NA;NA;0;0;0;100;0;2011-09-14;2011-09-14;2011-09-14;2011-09-14
"CZ0214002";"KarlickÈ ˙dolÌ";"7220";0,47503429929274;3,97898625906902;3;0,402703223553574;3,79864838822321;2,98949312953451;1,05068704654876;NA;NA;1,50254590902699e-08;0,0904924396119066;0,00499112384933251;0,37938537748089;79,8648388223213;NA;NA;0,37938537748089;79,8648388223213;0;0;100;2018-09-19;2019-05-26;2018-12-26;2018-09-19
"CZ0214017";"Karlötejn - Koda";"7220";0,276861707985863;1,06876004274273;1,94804086430058;1,99686146413662;1,94961013223228;1,06719077481104;99,8430732068308;NA;NA;8,75720821253850e-09;0,010416071931682;0,276427237786007;0,000434470199855787;0,156926793169235;NA;NA;0,000434470199855787;0,156926793169235;0;2,50311692608289;97,4968830739171;2011-07-13;2017-06-19;2014-03-18;2013-04-20
"CZ0420015";"Myslivna";"7220";0,191866201680261;1,19196897592224;3;2;3;1,19196897592224;100;NA;NA;6,06877812495738e-09;0,319099216333973;0,191866201680261;0;0;NA;NA;0;0;0;0;100;2014-09-16;2014-09-16;2014-09-16;2014-09-16
"CZ0520028";"BabiËËino ˙dolÌ - R˝zmburk";"7220";1,20964882331337;1,00536129787461;2,32742329391358;2;2,32742329391358;1,00536129787461;100;NA;NA;3,82615085591694e-08;1,84797488339321;1,20964882331337;0;0;NA;NA;0;0;0;0;100;2015-08-17;2015-08-21;2015-08-17;2015-08-17
"CZ0624072";"»ertoryje";"7220";0,068335413756816;2,14555950233112;2,10397538383976;1,91683176301729;2,14555950233112;2,10397538383976;89,6024616160242;NA;NA;2,16146700427407e-09;0,00140750979905477;0,0612302128816023;0,00284166794281937;4,15841184913574;NA;NA;0,00284166794281937;4,15841184913574;0;0;100;2013-05-17;2021-05-26;2016-01-26;2013-06-08
"CZ0720033";"SemetÌn";"7220";0,15476400253938;1,32005412882445;1,87637639629884;1,96613626201888;1,90394190960313;1,31375590414762;99,3701775323168;NA;NA;4,89522586529876e-09;0,0118158959070086;0,153789264079502;0,00097473845987879;0,629822467683184;NA;NA;0,00097473845987879;0,629822467683184;0;2,19221284887495;97,8077871511251;2011-06-16;2021-10-12;2018-08-02;2020-10-06
"CZ0720185";"Rusava - Ho¯ansko";"7220";0,0297383177950513;2;2;1;3;2;100;NA;NA;9,40630767311455e-10;0,040500095700475;0,0297383177950513;0;0;NA;NA;0;0;0;100;0;2009-05-20;2009-05-20;2009-05-20;2009-05-20
"CZ0720190";"Ond¯ejovsko";"7220";0,387523045240017;2;2;2;2;2;100;NA;NA;1,22574552436738e-08;0,130006389365951;0,387523045240017;0;0;NA;NA;0;0;0;0;100;2014-08-05;2014-08-05;2014-08-05;2014-08-05
"CZ0720192";"Velk· Vela";"7220";0,164770831532043;2;2,80175817601675;1,60351635203349;3;1,80175817601675;100;NA;NA;5,21174448274689e-09;0,0213799726492019;0,164770831532043;0;0;NA;NA;0;0;0;0;100;2014-08-05;2014-08-05;2014-08-05;2014-08-05
"CZ0720428";"Na Koncoch";"7220";0,228382677980186;1,70151089433896;1,99895641043669;1,98258544077803;2,00766369004767;1,68449910566181;98,2988211322854;NA;NA;7,22380381801207e-09;0,013160720019711;0,224497480124867;0,00198859183547902;0,870727961098495;NA;NA;0,00198859183547902;0,870727961098495;0;0;100;2013-07-24;2024-04-06;2019-12-18;2022-10-24
"CZ0720435";"Podkr·lovec";"7220";0,317568922230144;2;2;2;2;2;100;NA;NA;1,00447880424938e-08;0,0330143815458124;0,317568922230144;0;0;NA;NA;0;0;0;0;100;2014-07-08;2014-07-24;2014-07-18;2014-07-24
"CZ0720437";"Valentov·";"7220";0,0318526647464663;2,1868826212026;3;1,8131173787974;3;2;90,65586893987;NA;NA;1,00750811420709e-09;0,00570820780859506;0,0288763100064127;0;0;NA;NA;0;0;0;90,65586893987;9,34413106013003;2002-05-18;2009-06-04;2007-01-28;2009-06-04
"CZ0720441";"BÌlÈ potoky";"7220";0,233939658159487;1,17625947060849;1,37685510275632;2;1,37685510275632;1,17625947060849;100;NA;NA;7,39957255402512e-09;0,142508776426534;0,233939658159487;0;0;NA;NA;0;0;0;0;100;2014-06-29;2014-07-24;2014-07-17;2014-07-24
"CZ0724089";"Beskydy";"7220";0,874696102775825;1,63184564768572;1,99232892673945;1,85853796685739;2,06966663577196;1,72932966439885;98,6423397576983;NA;NA;2,76668664310017e-08;0,000726573040771502;0,862820701547475;0,0109217952180505;1,24863883392077;NA;NA;0,0109217952180505;1,24863883392077;0;39,7458556206327;60,2541443793673;2010-06-15;2024-09-03;2017-03-01;2017-09-11
"CZ0724090";"BÌlÈ Karpaty";"7220";2,39896640551963;1,86698997405203;2,40275988854068;1,51027901107797;2,54533496355905;1,71321799030507;85,8180594448463;NA;NA;7,58799346462644e-08;0,0119689146013807;2,05874641595073;0,182646843584218;7,61356404007899;NA;NA;0,182646843584218;7,61356404007899;0;19,9183168340622;80,0816831659377;2001-08-11;2023-06-17;2015-05-03;2015-09-05
"CZ0724091";"Ch¯iby";"7220";0,163981292083779;2,27829652593505;2,87641054588171;1,35089410768608;3,14005821873226;1,81176015001417;67,5447053843041;NA;NA;5,18677114356336e-09;0,000852894218613692;0,110760680623364;0,0432332860489142;26,3647672850548;NA;NA;0,0432332860489142;26,3647672850548;0;15,1852015350904;84,8147984649096;2001-07-24;2023-09-04;2016-04-07;2015-03-10
"CZ0724121";"Nad Jasenkou";"7220";0,245588438878716;3;3;2;3;3;0;NA;NA;7,76802653389328e-09;0,0332516563345888;0;0;0;NA;NA;0;0;0;100;0;2008-06-03;2008-06-03;2008-06-03;2008-06-03
"CZ0724430";"Vl·rsk˝ pr˘smyk";"7220";1,99525460052026;2,09791675540722;2,25796875394524;1,61767427011432;2,46237029012665;1,79134188167927;76,2326879113736;NA;NA;6,31104246986492e-08;0,0628895494400511;1,52103621265193;0,335433703531774;16,8115739938307;NA;NA;0,335433703531774;16,8115739938307;0;18,5666576906138;81,4333423093862;2001-07-03;2018-09-29;2014-11-08;2014-07-31
"CZ0810001";"»erven˝ k·men";"7220";0,190243140259106;3,61092700850253;3;0;3,61092700850253;3;0;NA;NA;6,0174402678366e-09;0,0762327839575386;0;0,116224672566622;61,0927008502527;NA;NA;0,116224672566622;61,0927008502527;0;100;0;2008-06-29;2008-06-30;2008-06-29;2008-06-30
"CZ0810021";"LibotÌn";"7220";0,0141878003359656;2,27857513571655;3;2;3;2,27857513571655;72,1424864283452;NA;NA;4,48763834203892e-10;0,018094174245009;0,0102354319318547;0;0;NA;NA;0;0;0;100;0;2008-09-29;2008-09-29;2008-09-29;2008-09-29
"CZ0810036";"ätramberk";"7220";0,0121076805148274;3;3;0;3;3;0;NA;NA;3,82969100388027e-10;0,00935986376798162;0;0;0;NA;NA;0;0;0;100;0;2008-06-30;2008-06-30;2008-06-30;2008-06-30
"CZ0210008";"Z·meck˝ park Liblice";"7230";0,809295582531989;1;1;2;1;1;100;NA;NA;1,61784746955247e-08;2,3979905245644;0,809295582531989;0;0;NA;NA;0;0;0;100;0;2012-09-05;2012-09-05;2012-09-05;2012-09-05
"CZ0210101";"Dymokursko";"7230";0,566951901480581;2;2;1,16527866816815;2,83472133183185;2;100;NA;NA;1,1333828071798e-08;0,0131566579027277;0,566951901480581;0;0;NA;NA;0;0;0;0;100;2014-05-30;2014-06-02;2014-05-31;2014-06-01
"CZ0210113";"Louky u rybnÌka Proudnice";"7230";2,86828248319691;2,27485789975765;2;1;3;2,27485789975765;72,5142100242354;NA;NA;5,73392918182446e-08;10,8649082119934;2,07991238395376;0;0;NA;NA;0;0;0;0;100;2013-06-23;2013-06-23;2013-06-23;2013-06-23
"CZ0210118";"V jezÌrk·ch";"7230";0,78852046888289;1;1;1;2;1;100;NA;NA;1,57631633337389e-08;26,4723743380749;0,78852046888289;0;0;NA;NA;0;0;0;0;100;2015-08-22;2015-08-22;2015-08-22;2015-08-22
"CZ0210152";"PolabÌ u Kostelce";"7230";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA
"CZ0210172";"Hrabanovsk· Ëernava";"7230";12,3421453341733;1,94003032958361;1,38107466753642;1,50098193650382;1,7684626343374;1,8883699033048;100;NA;NA;2,46729489555218e-07;23,7889039451476;12,3421453341733;0;0;NA;NA;0;0;0;0;100;2021-05-28;2021-07-01;2021-06-12;2021-06-18
"CZ0210720";"LouËeÚskÈ rybnÌËky";"7230";0,66868115116402;3,04506154021398;2;2;2;2,52253077010699;47,7469229893009;NA;NA;1,33674782329036e-08;14,2638372811775;0,319274674290256;0;0;NA;NA;0;0;0;0;100;2017-07-19;2017-07-19;2017-07-19;2017-07-19
"CZ0212019";"Smradovna";"7230";0,734342156600375;2,53674339567466;1,26837169783733;2;1,26837169783733;2,26837169783733;73,162830216267;NA;NA;1,4680094955228e-08;0,462761819449164;0,537265505240005;0;0;NA;NA;0;0;0;100;0;2011-09-14;2011-09-14;2011-09-14;2011-09-14
"CZ0212020";"ReËkov";"7230";0,279925746338861;2;1;1;2;2;100;NA;NA;5,59594257218143e-09;0,954245480364728;0,279925746338861;0;0;NA;NA;0;0;0;0;100;2015-06-02;2015-06-02;2015-06-02;2015-06-02
"CZ0214007";"K·ran˝ - Hrb·Ëkovy t˘nÏ";"7230";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA
"CZ0214013";"Koko¯Ìnsko";"7230";3,50754791369798;1,07805650791465;1,07805650791465;1,15818338266822;1,91987312524643;1,07805650791465;100;NA;NA;7,01187259512319e-08;0,0362358142212246;3,50754791369798;0;0;NA;NA;0;0;0;98,1659767516214;1,83402324837859;2012-06-13;2016-06-07;2013-03-31;2012-06-13
"CZ0214043";"Niva BÏlÈ u KlokoËky";"7230";0,207673169414443;1;2;2;2;1;100;NA;NA;4,15155499279915e-09;1,85454617109731;0,207673169414443;0;0;NA;NA;0;0;0;100;0;2012-08-20;2012-08-20;2012-08-20;2012-08-20
"CZ0214050";"éehuÚsko";"7230";5,26215729843421;2,11978317759924;2;1;3;2,11978317759924;88,0216822400761;NA;NA;1,05194789807497e-07;1,46943063266577;4,63183937620074;0;0;NA;NA;0;0;0;0;100;2013-07-06;2013-07-09;2013-07-06;2013-07-06
"CZ0514042";"Jest¯ebsko - Dokesko";"7230";12,4549693244475;2;1,98643755456962;1,96031590756626;2,02612164700336;1,88782887915425;100;NA;NA;2,48984932573934e-07;0,179735253944007;12,4549693244475;0;0;NA;NA;0;0;0;0;100;2015-06-30;2015-07-15;2015-07-08;2015-07-09
"CZ0520022";"MiletÌnsk· baûantnice";"7230";0,334813549059413;2;2;1,69201405552312;2,30798594447688;2;100;NA;NA;6,69319423964904e-09;0,48104021478669;0,334813549059413;0;0;NA;NA;0;0;0;0;100;2016-05-06;2016-05-10;2016-05-07;2016-05-06
"CZ0524048";"ByöiËky";"7230";0,372647023948817;1,13224465652943;2;1,86775534347057;2,13224465652943;1,13224465652943;100;NA;NA;7,449516069835e-09;2,12742568405471;0,372647023948817;0;0;NA;NA;0;0;0;0;100;2014-06-18;2014-06-18;2014-06-18;2014-06-18
"CZ0614059";"ätÌ¯Ì d˘l - ÿeka";"7230";0,178995609617271;1;2;2;2;1;100;NA;NA;3,57826732693004e-09;0,193301604455527;0,178995609617271;0;0;NA;NA;0;0;0;0;100;2021-06-21;2021-06-21;2021-06-21;2021-06-21
"CZ0620078";"Jezero";"7230";0,538445323642477;1;2;2;2;1;100;NA;NA;1,07639584738856e-08;5,64126330629323;0,538445323642477;0;0;NA;NA;0;0;0;0;100;2024-05-09;2024-05-09;2024-05-09;2024-05-09
"CZ0724089";"Beskydy";"7230";2,47403067187763;1,28210832620313;1,30138918537259;1,60166294495762;1,69972624041496;1,28714140664466;100;NA;NA;4,94578785364147e-08;0,0020550725932396;2,47403067187763;0;0;NA;NA;0;0;0;27,2508170182493;72,7491829817507;2010-06-18;2018-08-29;2015-02-03;2014-07-22
"CZ0724090";"BÌlÈ Karpaty";"7230";0,952182755939992;1,31750959430968;1,87394260242193;1,40253585170854;2,47140675071339;1,31750959430968;100;NA;NA;1,90349051137706e-08;0,00475062679682858;0,952182755939992;0;0;NA;NA;0;0;0;40,253585170854;59,746414829146;2008-07-02;2023-06-17;2017-01-29;2019-02-03
"CZ0524044";"Krkonoöe";"8110";167,165850275878;1,0878449824152;1,64533297123351;1,96643382252499;1,66250115714133;1,10085052387459;98,3602008432802;NA;NA;9,07868733169752e-07;0,304050723524817;164,424666072731;2,74118420314736;1,63979915671982;NA;NA;2,74118420314736;1,63979915671982;0;51,7862984805646;48,2137015194354;2009-08-25;2023-10-06;2018-08-17;2019-08-25
"CZ0530146";"Kr·lick˝ SnÏûnÌk";"8110";2,46837889660919;1;3;2;3;1;100;NA;NA;1,34056328978031e-08;0,137737182757243;2,46837889660919;0;0;NA;NA;0;0;0;100;0;2010-06-28;2010-06-28;2010-06-28;2010-06-28
"CZ0714077";"PradÏd";"8110";11,5047756062641;1;1,14088324737238;2;1,14088324737238;1,0484271377535;100;NA;NA;6,2481816937035e-08;0,189511009545184;11,5047756062641;0;0;NA;NA;0;0;0;98,8463795415093;1,15362045849071;2008-07-31;2022-08-29;2009-06-17;2008-08-08
"CZ0210053";"St¯ednÌ PovltavÌ u Drb·kova";"8150";1,19340404054604;1,20235850502272;2,69950372169842;2;2,69950372169842;1,20235850502272;100;NA;NA;1,41003859275945e-08;0,443844015871012;1,19340404054604;0;0;NA;NA;0;0;0;0;100;2013-08-21;2014-09-03;2014-04-10;2014-08-03
"CZ0214011";"T˝¯ov - Oupo¯sk˝ potok";"8150";5,5993350222964;1,03985518795152;1,29349939539218;2;1,29349939539218;1,0309297746525;100;NA;NA;6,61576315060495e-08;0,417480602748509;5,5993350222964;0;0;NA;NA;0;0;0;100;0;2007-05-29;2007-09-01;2007-08-03;2007-08-05
"CZ0214015";"V˘znice";"8150";1,82125771572749;1;1,51884434709644;1;2,51884434709644;1;100;NA;NA;2,15186439737684e-08;0,458486960090611;1,82125771572749;0;0;NA;NA;0;0;0;100;0;2008-06-26;2008-06-26;2008-06-26;2008-06-26
"CZ0324025";"KaÚon St¯ely";"8150";0,974654245914648;1;2,545482347561;2;2,545482347561;1,545482347561;100;NA;NA;1,15157989636746e-08;0,271924862852802;0,974654245914648;0;0;NA;NA;0;0;0;100;0;2009-07-29;2009-08-06;2009-07-31;2009-07-29
"CZ0420026";"Bo¯eÚ";"8150";0,520894621316646;2;3;2;3;2;100;NA;NA;6,15450839668041e-09;0,796865789081044;0,520894621316646;0;0;NA;NA;0;0;0;0;100;2023-05-13;2023-05-13;2023-05-13;2023-05-13
"CZ0420454";"Lipsk· hora";"8150";2,41123044395738;2;2;2;2;2;100;NA;NA;2,84893285635331e-08;3,6519977249889;2,41123044395738;0;0;NA;NA;0;0;0;0;100;2024-06-06;2024-06-06;2024-06-06;2024-06-06
"CZ0424033";"Ran· - Hr·dek";"8150";0,675952467348911;1;1;2;1;1;100;NA;NA;7,98655805955577e-09;0,400109028219477;0,675952467348911;0;0;NA;NA;0;0;0;0;100;2020-05-28;2020-05-28;2020-05-28;2020-05-28
"CZ0424141";"Porta Bohemica";"8150";2,7624245601046;1,82359467635702;3;2;3;1,82359467635702;100;NA;NA;3,26387803878378e-08;0,0451871575353982;2,7624245601046;0;0;NA;NA;0;0;0;0;100;2018-05-15;2024-06-04;2019-01-22;2018-05-15
"CZ0510508";"KlÌË";"8150";0,0791437782876688;1;2;2;2;1;100;NA;NA;9,3510477567472e-10;0,0245156488536215;0,0791437782876688;0;0;NA;NA;0;0;0;0;100;2023-08-13;2023-08-13;2023-08-13;2023-08-13
"CZ0524047";"Peklo";"8150";0,249555946930004;2;2,48139756167402;2;2,48139756167402;2;100;NA;NA;2,9485698411322e-09;0,0536460401866551;0,249555946930004;0;0;NA;NA;0;0;0;0;100;2015-10-18;2015-10-18;2015-10-18;2015-10-18
"CZ0620412";"Rozsypan·";"8150";0,320686592385266;1;3;2;3;1;100;NA;NA;3,78899732262387e-09;2,68180948671763;0,320686592385266;0;0;NA;NA;0;0;0;0;100;2023-10-18;2023-10-18;2023-10-18;2023-10-18
"CZ0620413";"V˝rovy sk·ly";"8150";0,233746018622527;1;2;2;2;1;100;NA;NA;2,7617713361422e-09;1,51259518761483;0,233746018622527;0;0;NA;NA;0;0;0;100;0;2009-05-16;2009-05-16;2009-05-16;2009-05-16
"CZ0624095";"⁄dolÌ Dyje";"8150";1,36519467526593;1,24069777282216;2,70390998001507;1,89664746555146;2,70390998001507;1,970709191388;100;NA;NA;1,61301379361336e-08;0,074967583038043;1,36519467526593;0;0;NA;NA;0;0;0;100;0;2009-05-09;2009-05-13;2009-05-10;2009-05-10
"CZ0624096";"PodyjÌ";"8150";0,0812241921867244;1;2;2;2;1;100;NA;NA;9,59685418834259e-10;0,00129479431342454;0,0812241921867244;0;0;NA;NA;0;0;0;0;100;2016-07-06;2016-07-06;2016-07-06;2016-07-06
"CZ0714133";"Libav·";"8150";1,94715055220942;1,11857743368014;2,06718392550655;1,92094837754658;2,06718392550655;1,03952581122671;96,0474188773288;NA;NA;2,3006101297193e-08;0,0180735321939648;1,8701878470528;0;0;NA;NA;0;0;0;3,83672909894723;96,1632709010528;2004-08-07;2013-07-01;2010-01-10;2011-01-03
"CZ0214008";"L·nsk· obora";"8150";4,41060021546777;2,03838525323522;2,64243530637027;2;2,64243530637027;2,02717408217977;97,2825917820231;NA;NA;5,21124138158371e-08;0,146933476013411;4,29074620275055;0;0;NA;NA;0;0;0;0;100;2013-08-02;2014-07-24;2013-12-20;2013-08-08
"CZ0614131";"⁄dolÌ Oslavy a Chvojnice";"8150";0,377894207944814;1;2,76370384546795;2;2,76370384546795;1;100;NA;NA;4,46492050536926e-09;0,0161555027057031;0,377894207944814;0;0;NA;NA;0;0;0;100;0;2010-05-08;2010-05-29;2010-05-22;2010-05-29
"CZ0210409";"Kuliv· hora";"8160";0,0595086071009428;2;2;2;2;2;100;NA;NA;2,33944744576993e-09;0,157678929876651;0,0595086071009428;0;0;NA;NA;0;0;0;100;0;2011-07-09;2011-07-10;2011-07-09;2011-07-09
"CZ0210708";"St¯Ìbrn˝ luh";"8160";0,176642078281241;2;1;2;1;2;100;NA;NA;6,94428720453101e-09;0,168138256188366;0,176642078281241;0;0;NA;NA;0;0;0;0;100;2014-04-17;2014-04-17;2014-04-17;2014-04-17
"CZ0214002";"KarlickÈ ˙dolÌ";"8160";0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA
"CZ0214017";"Karlötejn - Koda";"8160";1,9386644699115;1,5402910845303;1,32510082517477;1,99777462733617;1,32621351150669;1,5130482703593;99,8887313668087;NA;NA;7,621424636349e-08;0,0729362999199059;1,93650734445367;0,00215712545783608;0,11126863319131;NA;NA;0,00215712545783608;0,11126863319131;0;84,2692846353588;15,7307153646412;2011-06-05;2017-06-16;2014-12-18;2017-04-06
