ID_ND_NALEZ;IDX_ND_AKCE;DRUH;CESKE_JME;AUTOR;DATUM_OD;DATUM_DO;IDX_ND_LOK;LOKALITA;KOD_LOKALITY;SKUPINA;EVL;PROC_EVL;NEGATIVNI;IDX_ND_LOKALIZACE;MAX_PROC;POLE;DATUM;DEN;MESIC;ROK;kod_chu;nazev_chu;KOD_LOKAL;CILMON;STAV_IND;ID_IND;HOD_IND;TYP_IND;LIM_IND;JEDNOTKA;KLIC;UROVEN;pozn;...34;LIM_INDLIST;IND_GRP;NAZEV;pracoviste;oop
59927249;13126069;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;11.09.2023;11.09.2023;10225340;Robečský potok - Provodín;NA;Ryby a mihule;CZ0514042: Jestřebsko - Dokesko;100;1;10225340;100;5353d;2023-09-11;11;9;2023;CZ0514042;Jestřebsko - Dokesko;CHKO Kokořínsko;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Jestřebsko - Dokesko;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
59927250;13126070;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;31.08.2023;31.08.2023;10225341;tůň Ploučnice - Heřmaničky;NA;Ryby a mihule;CZ0513506: Horní Ploučnice;100;1;10225341;100;5353b;2023-08-31;31;8;2023;CZ0513506;Horní Ploučnice;CHKO Kokořínsko;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Horní Ploučnice;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Libereckého kraje
59927250;13126070;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;31.08.2023;31.08.2023;10225341;tůň Ploučnice - Heřmaničky;NA;Ryby a mihule;CZ0513506: Horní Ploučnice;100;1;10225341;100;5353b;2023-08-31;31;8;2023;CZ0513506;Horní Ploučnice;CHKO Kokořínsko;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Horní Ploučnice;RP SCHKO Kokořínsko - Máchův kraj;AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj, Krajský úřad Libereckého kraje
59927251;13126071;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;11.09.2023;11.09.2023;10225342;Břehyňský potok - Doksy_NPP Swamp;NA;Ryby a mihule;CZ0514042: Jestřebsko - Dokesko;100;1;10225342;100;5454a;2023-09-11;11;9;2023;CZ0514042;Jestřebsko - Dokesko;CHKO Kokořínsko;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jestřebsko - Dokesko;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
59927251;13126071;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;11.09.2023;11.09.2023;10225342;Břehyňský potok - Doksy_NPP Swamp;NA;Ryby a mihule;CZ0514042: Jestřebsko - Dokesko;100;1;10225342;100;5454a;2023-09-11;11;9;2023;CZ0514042;Jestřebsko - Dokesko;CHKO Kokořínsko;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Jestřebsko - Dokesko;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
59927252;13126072;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;11.10.2023;11.10.2023;10225343;Robečský potok - Staré Splavy;NA;Ryby a mihule;CZ0514042: Jestřebsko - Dokesko;100;1;10225343;100;5353d;2023-10-11;11;10;2023;CZ0514042;Jestřebsko - Dokesko;CHKO Kokořínsko;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jestřebsko - Dokesko;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
59927252;13126072;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;11.10.2023;11.10.2023;10225343;Robečský potok - Staré Splavy;NA;Ryby a mihule;CZ0514042: Jestřebsko - Dokesko;100;1;10225343;100;5353d;2023-10-11;11;10;2023;CZ0514042;Jestřebsko - Dokesko;CHKO Kokořínsko;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Jestřebsko - Dokesko;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
59927253;13126073;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;11.09.2023;11.09.2023;10225344;Bobří potok - Zahrádky;NA;Ryby a mihule;CZ0514042: Jestřebsko - Dokesko;100;1;10225344;100;5353c;2023-09-11;11;9;2023;CZ0514042;Jestřebsko - Dokesko;CHKO Kokořínsko;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Jestřebsko - Dokesko;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
59927253;13126073;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;11.09.2023;11.09.2023;10225344;Bobří potok - Zahrádky;NA;Ryby a mihule;CZ0514042: Jestřebsko - Dokesko;100;1;10225344;100;5353c;2023-09-11;11;9;2023;CZ0514042;Jestřebsko - Dokesko;CHKO Kokořínsko;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Jestřebsko - Dokesko;RP SCHKO Kokořínsko - Máchův kraj;Krajský úřad Libereckého kraje, AOPK ČR - RP SCHKO Kokořínsko - Máchův kraj
59927256;13126076;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;16.10.2023;16.10.2023;10225347;Blanice (Vlašimská) - Louňovice_soutok s Strašickým p.;NA;Ryby a mihule;CZ0213009: Vlašimská Blanice;100;1;10225347;100;6355c;2023-10-16;16;10;2023;CZ0213009;Vlašimská Blanice;CHKO Blaník;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Vlašimská Blanice;RP Střední Čechy;AOPK ČR - RP Střední Čechy, Krajský úřad Jihočeského kraje, Krajský úřad Středočeského kraje
59927256;13126076;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;16.10.2023;16.10.2023;10225347;Blanice (Vlašimská) - Louňovice_soutok s Strašickým p.;NA;Ryby a mihule;CZ0213009: Vlašimská Blanice;100;1;10225347;100;6355c;2023-10-16;16;10;2023;CZ0213009;Vlašimská Blanice;CHKO Blaník;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Vlašimská Blanice;RP Střední Čechy;AOPK ČR - RP Střední Čechy, Krajský úřad Jihočeského kraje, Krajský úřad Středočeského kraje
59927257;13126077;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;16.10.2023;16.10.2023;10225348;Blanice (Vlašimská) - Ostrov;NA;Ryby a mihule;CZ0213009: Vlašimská Blanice;100;1;10225348;100;6355a;2023-10-16;16;10;2023;CZ0213009;Vlašimská Blanice;CHKO Blaník;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Vlašimská Blanice;RP Střední Čechy;AOPK ČR - RP Střední Čechy, Krajský úřad Jihočeského kraje, Krajský úřad Středočeského kraje
59927257;13126077;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;16.10.2023;16.10.2023;10225348;Blanice (Vlašimská) - Ostrov;NA;Ryby a mihule;CZ0213009: Vlašimská Blanice;100;1;10225348;100;6355a;2023-10-16;16;10;2023;CZ0213009;Vlašimská Blanice;CHKO Blaník;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Vlašimská Blanice;RP Střední Čechy;AOPK ČR - RP Střední Čechy, Krajský úřad Jihočeského kraje, Krajský úřad Středočeského kraje
59927260;13126080;Cottus gobio;vranka obecná;Vlach Pavel;27.10.2023;27.10.2023;10225351;Blanice (Vodňanská) - Podedvorský Mlýn;NA;Ryby a mihule;CZ0313805: Blanice;100;0;10225351;100;6949d;2023-10-27;27;10;2023;CZ0313805;Blanice;BLA_001_Blanice;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Blanice;RP Jižní Čechy;Krajský úřad Jihočeského kraje
59927260;13126080;Cottus gobio;vranka obecná;Vlach Pavel;27.10.2023;27.10.2023;10225351;Blanice (Vodňanská) - Podedvorský Mlýn;NA;Ryby a mihule;CZ0313805: Blanice;100;0;10225351;100;6949d;2023-10-27;27;10;2023;CZ0313805;Blanice;BLA_001_Blanice;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Blanice;RP Jižní Čechy;Krajský úřad Jihočeského kraje
59927261;13126081;Cottus gobio;vranka obecná;Vlach Pavel;27.10.2023;27.10.2023;10225352;Blanice (Vodňanská) - Zábrdský Mlýn;NA;Ryby a mihule;CZ0313805: Blanice;100;0;10225352;100;6949d;2023-10-27;27;10;2023;CZ0313805;Blanice;BLA_002_Blanice;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Blanice;RP Jižní Čechy;Krajský úřad Jihočeského kraje
59927261;13126081;Cottus gobio;vranka obecná;Vlach Pavel;27.10.2023;27.10.2023;10225352;Blanice (Vodňanská) - Zábrdský Mlýn;NA;Ryby a mihule;CZ0313805: Blanice;100;0;10225352;100;6949d;2023-10-27;27;10;2023;CZ0313805;Blanice;BLA_002_Blanice;1;0;POP_VITALITA;2;val;3;NA;ano;lok;NA;NA;3;val;Blanice;RP Jižní Čechy;Krajský úřad Jihočeského kraje
59927262;13126082;Cottus gobio;vranka obecná;Vlach Pavel;27.10.2023;27.10.2023;10225353;Blanice (Vodňanská) - Horní Záblatí;NA;Ryby a mihule;CZ0313805: Blanice;100;0;10225353;100;6949d;2023-10-27;27;10;2023;CZ0313805;Blanice;BLA_003_Blanice;1;1;CELKOVE_HODNOCENI;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;Blanice;RP Jižní Čechy;Krajský úřad Jihočeského kraje
59927262;13126082;Cottus gobio;vranka obecná;Vlach Pavel;27.10.2023;27.10.2023;10225353;Blanice (Vodňanská) - Horní Záblatí;NA;Ryby a mihule;CZ0313805: Blanice;100;0;10225353;100;6949d;2023-10-27;27;10;2023;CZ0313805;Blanice;BLA_003_Blanice;1;1;POP_VITALITA;3;val;3;NA;ano;lok;NA;NA;3;val;Blanice;RP Jižní Čechy;Krajský úřad Jihočeského kraje
59927274;13126094;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;12.07.2023;12.07.2023;10225365;Skalní potok - Střmenské Podhradí;NA;Ryby a mihule;CZ0520519: Adršpašsko-teplické skály;100;1;10225365;100;5462b;2023-07-12;12;7;2023;CZ0520519;Adršpašsko-teplické skály;CHKO Broumovsko;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Adršpašsko-teplické skály;RP Východní Čechy;AOPK ČR - RP Východní Čechy
59927274;13126094;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;12.07.2023;12.07.2023;10225365;Skalní potok - Střmenské Podhradí;NA;Ryby a mihule;CZ0520519: Adršpašsko-teplické skály;100;1;10225365;100;5462b;2023-07-12;12;7;2023;CZ0520519;Adršpašsko-teplické skály;CHKO Broumovsko;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Adršpašsko-teplické skály;RP Východní Čechy;AOPK ČR - RP Východní Čechy
59927286;13126106;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;27.07.2023;27.07.2023;10225377;Bělidlo - Olešnice;NA;Ryby a mihule;CZ0520603: Panský vrch;100;1;10225377;100;5663b;2023-07-27;27;7;2023;CZ0520603;Panský vrch;CHKO Orlické hory;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Panský vrch;RP Východní Čechy;AOPK ČR - RP Východní Čechy
59927286;13126106;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;27.07.2023;27.07.2023;10225377;Bělidlo - Olešnice;NA;Ryby a mihule;CZ0520603: Panský vrch;100;1;10225377;100;5663b;2023-07-27;27;7;2023;CZ0520603;Panský vrch;CHKO Orlické hory;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Panský vrch;RP Východní Čechy;AOPK ČR - RP Východní Čechy
59927298;13126118;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;24.07.2023;24.07.2023;10225389;Zdobnice - Pěčín;NA;Ryby a mihule;CZ0520604: Zdobnice - Říčka;100;0;10225389;100;5864a;2023-07-24;24;7;2023;CZ0520604;Zdobnice - Říčka;CHKO Orlické hory;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Zdobnice - Říčka;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Královéhradeckého kraje
59927298;13126118;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;24.07.2023;24.07.2023;10225389;Zdobnice - Pěčín;NA;Ryby a mihule;CZ0520604: Zdobnice - Říčka;100;0;10225389;100;5864a;2023-07-24;24;7;2023;CZ0520604;Zdobnice - Říčka;CHKO Orlické hory;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Zdobnice - Říčka;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Královéhradeckého kraje
59927301;13126121;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;25.07.2023;25.07.2023;10225392;Hadinec - Vrchní Orlice;NA;Ryby a mihule;CZ0523267: Zaorlicko;100;1;10225392;100;5865a;2023-07-25;25;7;2023;CZ0523267;Zaorlicko;CHKO Orlické hory;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Zaorlicko;RP Východní Čechy;AOPK ČR - RP Východní Čechy
59927301;13126121;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;25.07.2023;25.07.2023;10225392;Hadinec - Vrchní Orlice;NA;Ryby a mihule;CZ0523267: Zaorlicko;100;1;10225392;100;5865a;2023-07-25;25;7;2023;CZ0523267;Zaorlicko;CHKO Orlické hory;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Zaorlicko;RP Východní Čechy;AOPK ČR - RP Východní Čechy
59927303;13126123;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;24.07.2023;24.07.2023;10225394;Zdobnice - Roudná;NA;Ryby a mihule;CZ0520604: Zdobnice - Říčka;100;0;10225394;100;5864a;2023-07-24;24;7;2023;CZ0520604;Zdobnice - Říčka;CHKO Orlické hory;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Zdobnice - Říčka;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Královéhradeckého kraje
59927303;13126123;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;24.07.2023;24.07.2023;10225394;Zdobnice - Roudná;NA;Ryby a mihule;CZ0520604: Zdobnice - Říčka;100;0;10225394;100;5864a;2023-07-24;24;7;2023;CZ0520604;Zdobnice - Říčka;CHKO Orlické hory;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Zdobnice - Říčka;RP Východní Čechy;AOPK ČR - RP Východní Čechy, Krajský úřad Královéhradeckého kraje
59927304;13126124;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;05.10.2023;05.10.2023;10225395;Morava - Mohelnice_pod jezem;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;0;10225395;100;6267b;2023-10-05;5;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927304;13126124;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;05.10.2023;05.10.2023;10225395;Morava - Mohelnice_pod jezem;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;0;10225395;100;6267b;2023-10-05;5;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927305;13126125;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;05.10.2023;05.10.2023;10225396;Mírovka - Mohelnice;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225396;100;6267b;2023-10-05;5;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927305;13126125;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;05.10.2023;05.10.2023;10225396;Mírovka - Mohelnice;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225396;100;6267b;2023-10-05;5;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927306;13126126;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;02.10.2023;02.10.2023;10225397;Morava - Chomoutov;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225397;100;6369c;2023-10-02;2;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927306;13126126;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;02.10.2023;02.10.2023;10225397;Morava - Chomoutov;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225397;100;6369c;2023-10-02;2;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927307;13126127;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;03.10.2023;03.10.2023;10225398;Mlýnský potok - Hynkov;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225398;100;6369a;2023-10-03;3;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927307;13126127;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;03.10.2023;03.10.2023;10225398;Mlýnský potok - Hynkov;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225398;100;6369a;2023-10-03;3;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927308;13126128;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;03.10.2023;03.10.2023;10225399;Morava - Štěpánov;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225399;100;6369a;2023-10-03;3;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927308;13126128;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;03.10.2023;03.10.2023;10225399;Morava - Štěpánov;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225399;100;6369a;2023-10-03;3;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927309;13126129;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;03.10.2023;03.10.2023;10225400;rameno Moravy - NPR Ramena Moravy;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225400;100;6369a;2023-10-03;3;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927309;13126129;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;03.10.2023;03.10.2023;10225400;rameno Moravy - NPR Ramena Moravy;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225400;100;6369a;2023-10-03;3;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927310;13126130;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;04.10.2023;04.10.2023;10225401;Benkovský potok - Štěpánov;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225401;100;6369a;2023-10-04;4;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927310;13126130;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;04.10.2023;04.10.2023;10225401;Benkovský potok - Štěpánov;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225401;100;6369a;2023-10-04;4;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927311;13126131;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;03.10.2023;03.10.2023;10225402;Morava - Střeň;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225402;100;6368b;2023-10-03;3;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927311;13126131;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;03.10.2023;03.10.2023;10225402;Morava - Střeň;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225402;100;6368b;2023-10-03;3;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927312;13126132;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;05.10.2023;05.10.2023;10225403;Morava - Nové Mlýny;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;0;10225403;100;6267d;2023-10-05;5;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927312;13126132;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;05.10.2023;05.10.2023;10225403;Morava - Nové Mlýny;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;0;10225403;100;6267d;2023-10-05;5;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927313;13126133;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;04.10.2023;04.10.2023;10225404;Mlýnský potok - Víska;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225404;100;6268c;2023-10-04;4;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927313;13126133;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;04.10.2023;04.10.2023;10225404;Mlýnský potok - Víska;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225404;100;6268c;2023-10-04;4;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;POP_VITALITA;0;val;3;NA;ano;lok;NA;NA;3;val;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
59927314;13126134;Cottus gobio;vranka obecná;Barankiewicz Miroslav#Boušek Eduard#Musil Jiří;05.10.2023;05.10.2023;10225405;rameno Moravy - Mitrovice;NA;Ryby a mihule;CZ0714073: Litovelské Pomoraví;100;1;10225405;100;6267d;2023-10-05;5;10;2023;CZ0714073;Litovelské Pomoraví;CHKO Litovelské Pomoraví;1;0;CELKOVE_HODNOCENI;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;Litovelské Pomoraví;RP Olomoucko;AOPK ČR - RP Olomoucko, Krajský úřad Olomouckého kraje
